trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,trip_direction_name,trip_sort
741070,E,5,MCKEE,,0,211E,shp-E-51,1,1,Westbound,62700
747020,E,3,MCKEE,,0,118E,shp-E-51,1,1,Westbound,55500
839100,E,2,MCKEE,,0,512E,shp-E-51,1,1,Westbound,44700
5009080,E,6,MCKEE,,0,111E,shp-E-51,1,1,Westbound,80700
4689010,E,1,MCKEE,,0,312E,shp-E-51,1,1,Westbound,59100
4751080,E,6,MCKEE,,0,181E,shp-E-51,1,1,Westbound,64500
4834090,E,4,MCKEE,,0,412E,shp-E-51,1,1,Westbound,37500
4762070,E,5,MCKEE,,0,212E,shp-E-51,1,1,Westbound,23100
4928010,E,1,MCKEE,,0,313D,shp-E-51,1,1,Westbound,77100
4857020,E,3,MCKEE,,0,113E,shp-E-51,1,1,Westbound,46500
4176100,E,2,MCKEE,,0,512E,shp-E-51,1,1,Westbound,59100
4342020,E,3,MCKEE,,0,116E,shp-E-51,1,1,Westbound,53700
393100,E,2,MCKEE,,0,513D,shp-E-51,1,1,Westbound,77100
4059010,E,1,MCKEE,,0,311E,shp-E-51,1,1,Westbound,41100
4861090,E,4,MCKEE,,0,415D,shp-E-51,1,1,Westbound,33900
747080,E,6,MCKEE,,0,118E,shp-E-51,1,1,Westbound,55500
854070,E,5,MCKEE,,0,213D,shp-E-51,1,1,Westbound,77100
5009020,E,3,MCKEE,,0,111E,shp-E-51,1,1,Westbound,80700
683070,E,5,MCKEE,,0,212E,shp-E-51,1,1,Westbound,44700
438020,E,3,MCKEE,,0,113E,shp-E-51,1,1,Westbound,77100
4751020,E,3,MCKEE,,0,181E,shp-E-51,1,1,Westbound,64500
473020,E,3,MCKEE,,0,116E,shp-E-51,1,1,Westbound,19500
4754020,E,3,MCKEE,,0,119E,shp-E-51,1,1,Westbound,59100
4754080,E,6,MCKEE,,0,119E,shp-E-51,1,1,Westbound,59100
841100,E,2,MCKEE,,0,515D,shp-E-51,1,1,Westbound,26700
5011070,E,5,MCKEE,,0,212E,shp-E-51,1,1,Westbound,59100
4857080,E,6,MCKEE,,0,113E,shp-E-51,1,1,Westbound,46500
891020,E,3,MCKEE,,0,117E,shp-E-51,1,1,Westbound,48300
855070,E,5,MCKEE,,0,212E,shp-E-51,1,1,Westbound,73500
473080,E,6,MCKEE,,0,116E,shp-E-51,1,1,Westbound,19500
4903100,E,2,MCKEE,,0,512E,shp-E-51,1,1,Westbound,23100
4457010,E,1,MCKEE,,0,311E,shp-E-51,1,1,Westbound,55500
1273090,E,4,MCKEE,,0,411E,shp-E-51,1,1,Westbound,62700
1419070,E,5,MCKEE,,0,215D,shp-E-51,1,1,Westbound,26700
1379100,E,2,MCKEE,,0,511E,shp-E-51,1,1,Westbound,55500
1252080,E,6,MCKEE,,0,113E,shp-E-51,1,1,Westbound,21300
1820020,E,3,MCKEE,,0,114E,shp-E-51,1,1,Westbound,28500
1486070,E,5,MCKEE,,0,212E,shp-E-51,1,1,Westbound,37500
161080,E,6,MCKEE,,0,113E,shp-E-51,1,1,Westbound,84300
1158010,E,1,MCKEE,,0,315D,shp-E-51,1,1,Westbound,33900
1252020,E,3,MCKEE,,0,113E,shp-E-51,1,1,Westbound,21300
1224010,E,1,MCKEE,,0,315D,shp-E-51,1,1,Westbound,26700
1820080,E,6,MCKEE,,0,114E,shp-E-51,1,1,Westbound,28500
161020,E,3,MCKEE,,0,113E,shp-E-51,1,1,Westbound,84300
1666020,E,3,MCKEE,,0,114E,shp-E-51,1,1,Westbound,50100
1666080,E,6,MCKEE,,0,114E,shp-E-51,1,1,Westbound,50100
1512070,E,5,MCKEE,,0,212E,shp-E-51,1,1,Westbound,51900
1722010,E,1,MCKEE,,0,312E,shp-E-51,1,1,Westbound,37500
1355010,E,1,MCKEE,,0,312E,shp-E-51,1,1,Westbound,23100
1522020,E,3,MCKEE,,0,118E,shp-E-51,1,1,Westbound,30300
1604070,E,5,MCKEE,,0,211E,shp-E-51,1,1,Westbound,41100
1730070,E,5,MCKEE,,0,211E,shp-E-51,1,1,Westbound,48300
1994020,E,3,MCKEE,,0,113E,shp-E-51,1,1,Westbound,33900
2559100,E,2,MCKEE,,0,515D,shp-E-51,1,1,Westbound,33900
2581010,E,1,MCKEE,,0,312E,shp-E-51,1,1,Westbound,73500
2270080,E,6,MCKEE,,0,120E,shp-E-51,1,1,Westbound,39300
2299090,E,4,MCKEE,,0,412E,shp-E-51,1,1,Westbound,44700
155100,E,2,MCKEE,,0,512E,shp-E-51,1,1,Westbound,51900
1522080,E,6,MCKEE,,0,118E,shp-E-51,1,1,Westbound,30300
2069020,E,3,MCKEE,,0,116E,shp-E-51,1,1,Westbound,32100
2067080,E,6,MCKEE,,0,118E,shp-E-51,1,1,Westbound,73500
2069080,E,6,MCKEE,,0,116E,shp-E-51,1,1,Westbound,32100
1920090,E,4,MCKEE,,0,415D,shp-E-51,1,1,Westbound,26700
2108100,E,2,MCKEE,,0,511E,shp-E-51,1,1,Westbound,41100
2067020,E,3,MCKEE,,0,118E,shp-E-51,1,1,Westbound,73500
2018090,E,4,MCKEE,,0,411E,shp-E-51,1,1,Westbound,41100
1994080,E,6,MCKEE,,0,113E,shp-E-51,1,1,Westbound,33900
2664090,E,4,MCKEE,,0,411E,shp-E-51,1,1,Westbound,80700
2569020,E,3,MCKEE,,0,122E,shp-E-51,1,1,Westbound,44700
232070,E,5,MCKEE,,0,212E,shp-E-51,1,1,Westbound,30300
2232100,E,2,MCKEE,,0,512E,shp-E-51,1,1,Westbound,37500
2475100,E,2,MCKEE,,0,511E,shp-E-51,1,1,Westbound,48300
2413090,E,4,MCKEE,,0,411E,shp-E-51,1,1,Westbound,48300
4165070,E,5,MCKEE,,0,212E,shp-E-51,1,1,Westbound,66300
4265090,E,4,MCKEE,,0,412E,shp-E-51,1,1,Westbound,51900
3882100,E,2,MCKEE,,0,513D,shp-E-51,1,1,Westbound,69900
3489020,E,3,MCKEE,,0,118E,shp-E-51,1,1,Westbound,42900
3797070,E,5,MCKEE,,0,213D,shp-E-51,1,1,Westbound,69900
3324020,E,3,MCKEE,,0,120E,shp-E-51,1,1,Westbound,62700
3324080,E,6,MCKEE,,0,120E,shp-E-51,1,1,Westbound,62700
3458080,E,6,MCKEE,,0,116E,shp-E-51,1,1,Westbound,66300
3420090,E,4,MCKEE,,0,413D,shp-E-51,1,1,Westbound,77100
3647020,E,3,MCKEE,,0,121E,shp-E-51,1,1,Westbound,37500
3915010,E,1,MCKEE,,0,312E,shp-E-51,1,1,Westbound,51900
3753080,E,6,MCKEE,,0,121E,shp-E-51,1,1,Westbound,24900
4205090,E,4,MCKEE,,0,412E,shp-E-51,1,1,Westbound,23100
4058020,E,3,MCKEE,,0,117E,shp-E-51,1,1,Westbound,23100
4338020,E,3,MCKEE,,0,115E,shp-E-51,1,1,Westbound,57300
4338080,E,6,MCKEE,,0,115E,shp-E-51,1,1,Westbound,57300
438080,E,6,MCKEE,,0,113E,shp-E-51,1,1,Westbound,77100
440010,E,1,MCKEE,,0,311E,shp-E-51,1,1,Westbound,48300
3751080,E,6,MCKEE,,0,121E,shp-E-51,1,1,Westbound,60900
3790080,E,6,MCKEE,,0,112E,shp-E-51,1,1,Westbound,41100
4342080,E,6,MCKEE,,0,116E,shp-E-51,1,1,Westbound,53700
3235100,E,2,MCKEE,,0,512E,shp-E-51,1,1,Westbound,30300
3566020,E,3,MCKEE,,0,120E,shp-E-51,1,1,Westbound,26700
3566080,E,6,MCKEE,,0,120E,shp-E-51,1,1,Westbound,26700
3304020,E,3,MCKEE,,0,113E,shp-E-51,1,1,Westbound,69900
3304080,E,6,MCKEE,,0,113E,shp-E-51,1,1,Westbound,69900
3489080,E,6,MCKEE,,0,118E,shp-E-51,1,1,Westbound,42900
3790020,E,3,MCKEE,,0,112E,shp-E-51,1,1,Westbound,41100
4058080,E,6,MCKEE,,0,117E,shp-E-51,1,1,Westbound,23100
4066010,E,1,MCKEE,,0,311E,shp-E-51,1,1,Westbound,80700
3945010,E,1,MCKEE,,0,313D,shp-E-51,1,1,Westbound,69900
3751020,E,3,MCKEE,,0,121E,shp-E-51,1,1,Westbound,60900
3753020,E,3,MCKEE,,0,121E,shp-E-51,1,1,Westbound,24900
3072090,E,4,MCKEE,,0,412E,shp-E-51,1,1,Westbound,30300
3647080,E,6,MCKEE,,0,121E,shp-E-51,1,1,Westbound,37500
3458020,E,3,MCKEE,,0,116E,shp-E-51,1,1,Westbound,66300
3415070,E,5,MCKEE,,0,211E,shp-E-51,1,1,Westbound,55500
317090,E,4,MCKEE,,0,412E,shp-E-51,1,1,Westbound,66300
3177020,E,3,MCKEE,,0,111E,shp-E-51,1,1,Westbound,51900
271090,E,4,MCKEE,,0,413D,shp-E-51,1,1,Westbound,69900
3091090,E,4,MCKEE,,0,412E,shp-E-51,1,1,Westbound,59100
2902070,E,5,MCKEE,,0,211E,shp-E-51,1,1,Westbound,80700
2968010,E,1,MCKEE,,0,312E,shp-E-51,1,1,Westbound,30300
2635100,E,2,MCKEE,,0,511E,shp-E-51,1,1,Westbound,80700
2569080,E,6,MCKEE,,0,122E,shp-E-51,1,1,Westbound,44700
249100,E,2,MCKEE,,0,512E,shp-E-51,1,1,Westbound,66300
2358010,E,1,MCKEE,,0,312E,shp-E-51,1,1,Westbound,44700
225100,E,2,MCKEE,,0,512E,shp-E-51,1,1,Westbound,73500
2270020,E,3,MCKEE,,0,120E,shp-E-51,1,1,Westbound,39300
2818010,E,1,MCKEE,,0,311E,shp-E-51,1,1,Westbound,62700
283070,E,5,MCKEE,,0,215D,shp-E-51,1,1,Westbound,33900
3649090,E,4,MCKEE,,0,412E,shp-E-51,1,1,Westbound,73500
2085010,E,1,MCKEE,,0,312E,shp-E-51,1,1,Westbound,66300
3177080,E,6,MCKEE,,0,111E,shp-E-51,1,1,Westbound,51900
3122020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,124A,shp-F-02,1,1,Eastbound,27540
3648080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,116A,shp-F-02,1,1,Eastbound,20400
2871020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,115A,shp-F-02,1,1,Eastbound,64020
3217080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,112A,shp-F-02,1,1,Eastbound,21900
2981080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,114A,shp-F-02,1,1,Eastbound,67620
3949080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,114A,shp-F-02,1,1,Eastbound,29340
4009020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,122A,shp-F-02,1,1,Eastbound,38580
3836020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,114A,shp-F-02,1,1,Eastbound,58200
3648020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,116A,shp-F-02,1,1,Eastbound,20400
3122080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,124A,shp-F-02,1,1,Eastbound,27540
3217020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,112A,shp-F-02,1,1,Eastbound,21900
2871080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,115A,shp-F-02,1,1,Eastbound,64020
2981020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,114A,shp-F-02,1,1,Eastbound,67620
4111020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,117A,shp-F-02,1,1,Eastbound,34980
4111080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,117A,shp-F-02,1,1,Eastbound,34980
3995080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,112A,shp-F-02,1,1,Eastbound,51120
3541020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,125A,shp-F-02,1,1,Eastbound,25680
3541080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,125A,shp-F-02,1,1,Eastbound,25680
344080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,116A,shp-F-02,1,1,Eastbound,60120
4034080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,120A,shp-F-02,1,1,Eastbound,36780
4009080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,122A,shp-F-02,1,1,Eastbound,38580
3949020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,114A,shp-F-02,1,1,Eastbound,29340
3995020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,112A,shp-F-02,1,1,Eastbound,51120
3836080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,114A,shp-F-02,1,1,Eastbound,58200
344020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,116A,shp-F-02,1,1,Eastbound,60120
3001080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,112A,shp-F-02,1,1,Eastbound,31200
2841080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,123A,shp-F-02,1,1,Eastbound,23880
4189020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,123A,shp-F-02,1,1,Eastbound,62100
2374080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,123A,shp-F-02,1,1,Eastbound,52920
2277020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,121A,shp-F-02,1,1,Eastbound,65820
2841020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,123A,shp-F-02,1,1,Eastbound,23880
2498020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,114A,shp-F-02,1,1,Eastbound,49320
2498080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,114A,shp-F-02,1,1,Eastbound,49320
2277080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,121A,shp-F-02,1,1,Eastbound,65820
3001020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,112A,shp-F-02,1,1,Eastbound,31200
1892080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,124A,shp-F-02,1,1,Eastbound,56280
2374020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,123A,shp-F-02,1,1,Eastbound,52920
1424020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,123A,shp-F-02,1,1,Eastbound,43980
1371080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,117A,shp-F-02,1,1,Eastbound,54540
1424080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,123A,shp-F-02,1,1,Eastbound,43980
109080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,116A,shp-F-02,1,1,Eastbound,40380
1003020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,127A,shp-F-02,1,1,Eastbound,42180
109020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,116A,shp-F-02,1,1,Eastbound,40380
1892020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,124A,shp-F-02,1,1,Eastbound,56280
1388020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,115A,shp-F-02,1,1,Eastbound,33180
1003080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,127A,shp-F-02,1,1,Eastbound,42180
1388080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,115A,shp-F-02,1,1,Eastbound,33180
1371020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,117A,shp-F-02,1,1,Eastbound,54540
5005020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,116A,shp-F-02,1,1,Eastbound,69480
4987080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,124A,shp-F-02,1,1,Eastbound,47520
4034020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,120A,shp-F-02,1,1,Eastbound,36780
4189080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,123A,shp-F-02,1,1,Eastbound,62100
5005080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,116A,shp-F-02,1,1,Eastbound,69480
4987020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,124A,shp-F-02,1,1,Eastbound,47520
976020,F,3,CAPITOL SQUARE VIA MIDDLETON,,1,125A,shp-F-02,1,1,Eastbound,45780
976080,F,6,CAPITOL SQUARE VIA MIDDLETON,,1,125A,shp-F-02,1,1,Eastbound,45780
70080,F,6,JUNCTION VIA MIDDLETON,,0,18675,shp-F-52,1,1,Westbound,74280
763020,F,3,JUNCTION VIA MIDDLETON,,0,18875,shp-F-52,1,1,Westbound,77880
927090,F,4,JUNCTION VIA MIDDLETON,,0,411F,shp-F-52,1,1,Westbound,68760
4960020,F,3,JUNCTION VIA MIDDLETON,,0,116A,shp-F-53,1,1,Westbound,24720
715090,F,4,JUNCTION VIA MIDDLETON,,0,413F,shp-F-52,1,1,Westbound,70560
691100,F,2,JUNCTION VIA MIDDLETON,,0,511F,shp-F-52,1,1,Westbound,25560
4960080,F,6,JUNCTION VIA MIDDLETON,,0,116A,shp-F-53,1,1,Westbound,24720
783080,F,6,JUNCTION VIA MIDDLETON,,0,114A,shp-F-53,1,1,Westbound,53400
4636100,F,2,JUNCTION VIA MIDDLETON,,0,513F,shp-F-52,1,1,Westbound,54360
4461020,F,3,JUNCTION VIA MIDDLETON,,0,124A,shp-F-53,1,1,Westbound,60600
4562100,F,2,JUNCTION VIA MIDDLETON,,0,512F,shp-F-52,1,1,Westbound,50760
4823020,F,3,JUNCTION VIA MIDDLETON,,0,117E,shp-F-52,1,1,Westbound,76080
869070,F,5,JUNCTION VIA MIDDLETON,,0,212F,shp-F-52,1,1,Westbound,56160
849080,F,6,JUNCTION VIA MIDDLETON,,0,125A,shp-F-53,1,1,Westbound,30120
4347100,F,2,JUNCTION VIA MIDDLETON,,0,512F,shp-F-52,1,1,Westbound,29160
4360090,F,4,JUNCTION VIA MIDDLETON,,0,411F,shp-F-52,1,1,Westbound,52560
810090,F,4,JUNCTION VIA MIDDLETON,,0,413F,shp-F-52,1,1,Westbound,43560
868100,F,2,JUNCTION VIA MIDDLETON,,0,512F,shp-F-52,1,1,Westbound,45360
4740080,F,6,JUNCTION VIA MIDDLETON,,0,127A,shp-F-53,1,1,Westbound,46200
4752010,F,1,JUNCTION VIA MIDDLETON,,0,313F,shp-F-52,1,1,Westbound,43560
4650100,F,2,JUNCTION VIA MIDDLETON,,0,512F,shp-F-52,1,1,Westbound,34560
4283020,F,3,JUNCTION VIA MIDDLETON,,0,122A,shp-F-53,1,1,Westbound,42600
4274090,F,4,JUNCTION VIA MIDDLETON,,0,412F,shp-F-52,1,1,Westbound,56160
4283080,F,6,JUNCTION VIA MIDDLETON,,0,122A,shp-F-53,1,1,Westbound,42600
4107070,F,5,JUNCTION VIA MIDDLETON,,0,212F,shp-F-52,1,1,Westbound,29160
4823080,F,6,JUNCTION VIA MIDDLETON,,0,117E,shp-F-52,1,1,Westbound,76080
4876020,F,3,JUNCTION VIA MIDDLETON,,0,18675,shp-F-52,1,1,Westbound,79680
4880010,F,1,JUNCTION VIA MIDDLETON,,0,313F,shp-F-52,1,1,Westbound,59760
4600010,F,1,JUNCTION VIA MIDDLETON,,0,312F,shp-F-52,1,1,Westbound,66960
4461080,F,6,JUNCTION VIA MIDDLETON,,0,124A,shp-F-53,1,1,Westbound,60600
41070,F,5,JUNCTION VIA MIDDLETON,,0,212F,shp-F-52,1,1,Westbound,72360
4675100,F,2,JUNCTION VIA MIDDLETON,,0,513F,shp-F-52,1,1,Westbound,65160
4740020,F,3,JUNCTION VIA MIDDLETON,,0,127A,shp-F-53,1,1,Westbound,46200
4955070,F,5,JUNCTION VIA MIDDLETON,,0,212F,shp-F-52,1,1,Westbound,39960
4947020,F,3,JUNCTION VIA MIDDLETON,,0,119A,shp-F-53,1,1,Westbound,20940
4835070,F,5,JUNCTION VIA MIDDLETON,,0,212F,shp-F-52,1,1,Westbound,45360
74090,F,4,JUNCTION VIA MIDDLETON,,0,411F,shp-F-52,1,1,Westbound,25560
674100,F,2,JUNCTION VIA MIDDLETON,,0,512F,shp-F-52,1,1,Westbound,66960
972100,F,2,JUNCTION VIA MIDDLETON,,0,513F,shp-F-52,1,1,Westbound,48960
4956100,F,2,JUNCTION VIA MIDDLETON,,0,511F,shp-F-52,1,1,Westbound,63360
4704020,F,3,JUNCTION VIA MIDDLETON,,0,125A,shp-F-53,1,1,Westbound,49800
482080,F,6,JUNCTION VIA MIDDLETON,,0,112A,shp-F-53,1,1,Westbound,26520
4894100,F,2,JUNCTION VIA MIDDLETON,,0,511F,shp-F-52,1,1,Westbound,52560
482020,F,3,JUNCTION VIA MIDDLETON,,0,112A,shp-F-53,1,1,Westbound,26520
4699100,F,2,JUNCTION VIA MIDDLETON,,0,511F,shp-F-52,1,1,Westbound,30960
4384010,F,1,JUNCTION VIA MIDDLETON,,0,311F,shp-F-52,1,1,Westbound,30960
7100,F,2,JUNCTION VIA MIDDLETON,,0,511F,shp-F-52,1,1,Westbound,47160
716010,F,1,JUNCTION VIA MIDDLETON,,0,311F,shp-F-52,1,1,Westbound,63360
590100,F,2,JUNCTION VIA MIDDLETON,,0,513F,shp-F-52,1,1,Westbound,75960
4926070,F,5,JUNCTION VIA MIDDLETON,,0,211F,shp-F-52,1,1,Westbound,41760
4947080,F,6,JUNCTION VIA MIDDLETON,,0,119A,shp-F-53,1,1,Westbound,20940
783020,F,3,JUNCTION VIA MIDDLETON,,0,114A,shp-F-53,1,1,Westbound,53400
633070,F,5,JUNCTION VIA MIDDLETON,,0,213F,shp-F-52,1,1,Westbound,70560
686010,F,1,JUNCTION VIA MIDDLETON,,0,311F,shp-F-52,1,1,Westbound,25560
763080,F,6,JUNCTION VIA MIDDLETON,,0,18875,shp-F-52,1,1,Westbound,77880
849020,F,3,JUNCTION VIA MIDDLETON,,0,125A,shp-F-53,1,1,Westbound,30120
70020,F,3,JUNCTION VIA MIDDLETON,,0,18675,shp-F-52,1,1,Westbound,74280
697070,F,5,JUNCTION VIA MIDDLETON,,0,211F,shp-F-52,1,1,Westbound,36360
4876080,F,6,JUNCTION VIA MIDDLETON,,0,18675,shp-F-52,1,1,Westbound,79680
1214020,F,3,JUNCTION VIA MIDDLETON,,0,115A,shp-F-53,1,1,Westbound,37200
1760080,F,6,JUNCTION VIA MIDDLETON,,0,115A,shp-F-53,1,1,Westbound,67800
1687090,F,4,JUNCTION VIA MIDDLETON,,0,413F,shp-F-52,1,1,Westbound,59760
1106010,F,1,JUNCTION VIA MIDDLETON,,0,311F,shp-F-52,1,1,Westbound,57960
1017070,F,5,JUNCTION VIA MIDDLETON,,0,213F,shp-F-52,1,1,Westbound,65160
1369090,F,4,JUNCTION VIA MIDDLETON,,0,411F,shp-F-52,1,1,Westbound,57960
2026090,F,4,JUNCTION VIA MIDDLETON,,0,413F,shp-F-52,1,1,Westbound,75960
1787010,F,1,JUNCTION VIA MIDDLETON,,0,313F,shp-F-52,1,1,Westbound,65160
1870080,F,6,JUNCTION VIA MIDDLETON,,0,114A,shp-F-53,1,1,Westbound,33660
1907010,F,1,JUNCTION VIA MIDDLETON,,0,312F,shp-F-52,1,1,Westbound,61560
1063010,F,1,JUNCTION VIA MIDDLETON,,0,312F,shp-F-52,1,1,Westbound,39960
1389010,F,1,JUNCTION VIA MIDDLETON,,0,312F,shp-F-52,1,1,Westbound,45360
1214080,F,6,JUNCTION VIA MIDDLETON,,0,115A,shp-F-53,1,1,Westbound,37200
1767070,F,5,JUNCTION VIA MIDDLETON,,0,211F,shp-F-52,1,1,Westbound,30960
11010,F,1,JUNCTION VIA MIDDLETON,,0,313F,shp-F-52,1,1,Westbound,32760
1326070,F,5,JUNCTION VIA MIDDLETON,,0,211F,shp-F-52,1,1,Westbound,52560
1622020,F,3,JUNCTION VIA MIDDLETON,,0,123A,shp-F-53,1,1,Westbound,57000
1622080,F,6,JUNCTION VIA MIDDLETON,,0,123A,shp-F-53,1,1,Westbound,57000
1359090,F,4,JUNCTION VIA MIDDLETON,,0,413F,shp-F-52,1,1,Westbound,38160
1296010,F,1,JUNCTION VIA MIDDLETON,,0,311F,shp-F-52,1,1,Westbound,47160
1463090,F,4,JUNCTION VIA MIDDLETON,,0,412F,shp-F-52,1,1,Westbound,77760
1464100,F,2,JUNCTION VIA MIDDLETON,,0,511F,shp-F-52,1,1,Westbound,57960
1742010,F,1,JUNCTION VIA MIDDLETON,,0,313F,shp-F-52,1,1,Westbound,54360
2252070,F,5,JUNCTION VIA MIDDLETON,,0,211F,shp-F-52,1,1,Westbound,63360
2446090,F,4,JUNCTION VIA MIDDLETON,,0,411F,shp-F-52,1,1,Westbound,63360
2345100,F,2,JUNCTION VIA MIDDLETON,,0,512F,shp-F-52,1,1,Westbound,56160
234070,F,5,JUNCTION VIA MIDDLETON,,0,212F,shp-F-52,1,1,Westbound,23760
1628070,F,5,JUNCTION VIA MIDDLETON,,0,211F,shp-F-52,1,1,Westbound,74160
2168100,F,2,JUNCTION VIA MIDDLETON,,0,512F,shp-F-52,1,1,Westbound,39960
1952080,F,6,JUNCTION VIA MIDDLETON,,0,117E,shp-F-52,1,1,Westbound,81480
1760020,F,3,JUNCTION VIA MIDDLETON,,0,115A,shp-F-53,1,1,Westbound,67800
2023070,F,5,JUNCTION VIA MIDDLETON,,0,212F,shp-F-52,1,1,Westbound,50760
1466070,F,5,JUNCTION VIA MIDDLETON,,0,213F,shp-F-52,1,1,Westbound,54360
2087090,F,4,JUNCTION VIA MIDDLETON,,0,412F,shp-F-52,1,1,Westbound,23760
2034020,F,3,JUNCTION VIA MIDDLETON,,0,123A,shp-F-53,1,1,Westbound,66000
2034080,F,6,JUNCTION VIA MIDDLETON,,0,123A,shp-F-53,1,1,Westbound,66000
1952020,F,3,JUNCTION VIA MIDDLETON,,0,117E,shp-F-52,1,1,Westbound,81480
1941090,F,4,JUNCTION VIA MIDDLETON,,0,411F,shp-F-52,1,1,Westbound,47160
2106070,F,5,JUNCTION VIA MIDDLETON,,0,212F,shp-F-52,1,1,Westbound,61560
2209090,F,4,JUNCTION VIA MIDDLETON,,0,411F,shp-F-52,1,1,Westbound,36360
2980070,F,5,JUNCTION VIA MIDDLETON,,0,213F,shp-F-52,1,1,Westbound,48960
2983080,F,6,JUNCTION VIA MIDDLETON,,0,122A,shp-F-53,1,1,Westbound,22800
2966080,F,6,JUNCTION VIA MIDDLETON,,0,117A,shp-F-53,1,1,Westbound,39000
2655080,F,6,JUNCTION VIA MIDDLETON,,0,18875,shp-F-52,1,1,Westbound,72480
2354100,F,2,JUNCTION VIA MIDDLETON,,0,511F,shp-F-52,1,1,Westbound,68760
242090,F,4,JUNCTION VIA MIDDLETON,,0,412F,shp-F-52,1,1,Westbound,72360
2530100,F,2,JUNCTION VIA MIDDLETON,,0,513F,shp-F-52,1,1,Westbound,59760
2749090,F,4,JUNCTION VIA MIDDLETON,,0,412F,shp-F-52,1,1,Westbound,29160
2712020,F,3,JUNCTION VIA MIDDLETON,,0,112A,shp-F-53,1,1,Westbound,55200
2713020,F,3,JUNCTION VIA MIDDLETON,,0,114A,shp-F-53,1,1,Westbound,62400
2767020,F,3,JUNCTION VIA MIDDLETON,,0,117A,shp-F-53,1,1,Westbound,58800
280100,F,2,JUNCTION VIA MIDDLETON,,0,512F,shp-F-52,1,1,Westbound,61560
2785090,F,4,JUNCTION VIA MIDDLETON,,0,413F,shp-F-52,1,1,Westbound,32760
2789020,F,3,JUNCTION VIA MIDDLETON,,0,116A,shp-F-53,1,1,Westbound,64200
2532070,F,5,JUNCTION VIA MIDDLETON,,0,211F,shp-F-52,1,1,Westbound,57960
2655020,F,3,JUNCTION VIA MIDDLETON,,0,18875,shp-F-52,1,1,Westbound,72480
2480070,F,5,JUNCTION VIA MIDDLETON,,0,213F,shp-F-52,1,1,Westbound,43560
2057010,F,1,JUNCTION VIA MIDDLETON,,0,311F,shp-F-52,1,1,Westbound,41760
